city,freebase_id,iata_code,country
Goch,/m/06vycv,,Germany
Godavarikhani,/m/045r3d,,India
Goddard,/m/0tbmg,,United States
Gode,/m/02w4bfm,,Ethiopia
Godewaersvelde,/m/03m4m0m,,France
Godhra,/m/03fb5n,,India
Godley,/m/0104xj,,United States
Godoy Cruz,/m/0d9rf3,,Argentina
Godwin,/m/0yfw6,,United States
Goegnies-Chaussée,/m/0f68xk,,Belgium
Goessel,/m/0t8cz,,United States
Goff,/m/0t90z,,United States
Gogawan,/m/0wxx5jt,,India
Gognies-Chaussée,/m/0f692g,,France
Gogolin,/m/0ct5h2,,Poland
Gogolá,/m/0b7509p,,India
Gohad,/m/05mb4_,,India
Goioerê,/m/09rt9mw,,Brazil
Goiânia,/m/02dqrw,,Brazil
Gojra,/m/08yj25,,Pakistan
Gokak,/m/07q5l1,,India
Gola Gokarannath,/m/0f4xj_,,India
"Gola, Koprivnica-Križevci County",/m/026crt0,,Croatia
Golaghat,/m/09bgql,,India
Golan,/m/01s6h9,,Israel
Golconda,/m/0sfqt,,United States
Golczewo,/m/02875m8,,Poland
Gold Bar,/m/010tks,,United States
Gold Beach,/m/0zcgh,,United States
Gold Coast,/m/0g4g7,,Australia
Gold Hill,/m/0zdd_,,United States
Goldberg,/m/0fd0tj,,Germany
Golden,/m/0ggb4,,United States
Golden City,/m/0wskb,,United States
Golden Valley,/m/0w10z,,United States
Golden Valley,/m/0ypw_,,United States
Goldendale,/m/010s4b,,United States
Goldfield,/m/0t4vy,,United States
Goldkronach,/m/0fd0x9,,Germany
Goldsboro,/m/0ym3s,,United States
Goldsmith,/m/0100k1,,United States
Goldston,/m/0yf95,,United States
Goldthwaite,/m/0106kd,,United States
Golela,/m/05p1f84,,South Africa
Goleniów,/m/01zk8l,,Poland
Goleta,/m/0r5_k,,United States
Goli,/m/09v2j07,,Uganda
Goliad,/m/0101sw,,United States
Golina,/m/02889x7,,Poland
Golinda,/m/013mlc,,United States
Golmud,/m/07fk9k,,People's Republic of China
Golongoso,/m/04g21m9,,Central African Republic
Golovin,/m/0qgg0,,United States
Golub-Dobrzyń,/m/02xwrr,,Poland
Golva,/m/0yp0p,,United States
Golßen,/m/0fd0_f,,Germany
Goma,/m/04hkny,,Democratic Republic of the Congo
Gomel,/m/0159dz,,Belarus
Gommern,/m/0cyjr0,,Germany
Gomtu,/m/04dzz_3,,Bhutan
Gonaïves,/m/02dg0d,,Haiti
Gonbad-e Kavus,/m/08klw1,,Iran
Gonda,/m/07fkdd,,India
Gondal,/m/09tvb7,,India
Gondar,/m/03ynnw,,Ethiopia
Gondia,/m/095_fn,,India
Gonfienti,/m/0j3h1j3,,Italy
Gongguan Township,/m/02wxs80,,Taiwan
Gongju,/m/01ybbn,,South Korea
Goniądz,/m/0cs1zy,,Poland
Gonoessa,/m/05223zr,,Greece
Gonvick,/m/0vxxy,,United States
Gonzales,/m/0101t6,,United States
Gonzales,/m/0r1_3,,United States
Gonzales,/m/01_gtkv,,United States
González Catán,/m/06_wb9g,,Argentina
Good Hope,/m/0q6hz,,United States
Good Hope,/m/0rzs4,,United States
Good Thunder,/m/0vvd8,,United States
Goodell,/m/0s_15,,United States
Goodhue,/m/0v_y0,,United States
Gooding,/m/0s1th,,United States
Goodland,/m/0tbtg,,United States
Goodlettsville,/m/013ldf,,United States
Goodlow,/m/01072c,,United States
Goodman,/m/0wxqz,,United States
Goodnews Bay,/m/0qcwn,,United States
Goodrich,/m/0107s0,,United States
Goodrich,/m/0yrdc,,United States
Goodridge,/m/0wchg,,United States
Goodview,/m/0wnfr,,United States
Goodyear,/m/01z54vh,,United States
Goose Creek,/m/013kz9,,United States
Goose Creek,/m/0tfls,,United States
Goose Lake,/m/0stk8,,United States
Gorakhpur,/m/04bqvv,,India
Goranboy,/m/04gnsmr,,Azerbaijan
Gorbea,/m/0cm8cqb,,Chile
Gorcy,/m/03qdht6,,France
Gordon,/m/0x9sk,,United States
Gordon,/m/0107h2,,United States
Gordon,/m/0r_4m,,United States
Goree,/m/01058b,,United States
Gorgan,/m/0ljk3,,Iran
Gorgobina,/m/02qnqbc,,France
Gorham,/m/0tbcx,,United States
Gori,/m/0276pj,,Georgia
Goricë e Madhe,/m/04142cl,,Albania
Gorizia,/m/01rm37,,Italy
Goričan,/m/0270tzr,,Croatia
Gorlice,/m/01bksd,,Poland
Gorman,/m/07hld4,,United States
Gornja Radgona,/m/08nbrb,,Slovenia
Gornji Petrovci,/m/0bnhjb,,Slovenia
Gornji Vakuf-Uskoplje,/m/083w7y,,Bosnia and Herzegovina
Goroka,/m/0551v9,,Papua New Guinea
Gorontalo,/m/0gc8dg,,Indonesia
Goroumo,/m/055smvc,,Central African Republic
Gorzyczki,/m/02vwtl4,,Poland
Gorzów Wielkopolski,/m/01rck1,,Poland
Gorzów Śląski,/m/02pkmxt,,Poland
Goré,/m/0b6mpq0,,Chad
Gosford,/m/03f6x,,Australia
Goshen,/m/0thlb,,United States
Goshen,/m/03czh,,United States
Goslar,/m/014q_6,,Germany
Gosnell,/m/0qvtl,,United States
Gospić,/m/03q9q6,,Croatia
Gossas,/m/03hkc25,,Senegal
Gossau,/m/08f8dv,,Switzerland
Gostynin,/m/02293t,,Poland
Gostyń,/m/022my5,,Poland
Goszczyn,/m/04zx_44,,Poland
Gotha,/m/035bpp,,Germany
Gothenburg,/m/0x63w,,United States
Gothenburg,/m/0343_,,Sweden
Goudiry,/m/05f89yy,,Senegal
Goulburn,/m/02lmbt,,Australia
Gould,/m/0qvb0,,United States
Goulmima,/m/05zt7n8,,Morocco
Gourcy,/m/0b63s5,,Burkina Faso
Gourock,/m/023r42,,United Kingdom
Gouvy,/m/017wq8,,Belgium
Gouyave,/m/027xhrv,,Grenada
Gove City,/m/0t6y8,,United States
Governador Valadares,/m/05kfp2,,Brazil
Govindgarh,/m/026dglg,,India
Gower,/m/013gr4,,United States
Gowrie,/m/0t4cf,,United States
Goya,/m/08dq5l,,Argentina
Goya,/m/08dszm,,Argentina
Goyang,/m/03v6l5,,South Korea
Goychay,/m/03d1q8p,,Azerbaijan
Goygol,/m/0421q_h,,Azerbaijan
Goz Beïda,/m/0gw1p1,,Chad
Gozdnica,/m/02pjyk6,,Poland
Gołańcz,/m/0288krk,,Poland
Gołdap,/m/02pc_t,,Poland
Gościno,/m/05pbbv0,,Poland
Gqeberha,/m/06f0y3,,South Africa
Grabom,/m/0nbv650,,Albania
Grabow,/m/0fd1f1,,Germany
Grabów nad Prosną,/m/0288ktm,,Poland
Grace,/m/0s1f3,,United States
Grace City,/m/0yn_n,,United States
Graceville,/m/0vv5d,,United States
Graceville,/m/0rltg,,United States
Gracias,/m/04y6d_,,Honduras
Gradinje,/m/0by1168,,Serbia
Gradiška,/m/05tm0s,,Bosnia and Herzegovina
Grady,/m/0qvbc,,United States
Graea,/m/0642x2r,,Greece
Graettinger,/m/0t24j,,United States
Graf,/m/0sz45,,United States
Grafenau,/m/0fd1hv,,Germany
Grafenwöhr,/m/03ws4h,,Germany
Grafing,/m/0dwfb_,,Germany
Graford,/m/0107hf,,United States
Grafton,/m/01n2mp,,Australia
Grafton,/m/0s8r_,,United States
Grafton,/m/0t4rg,,United States
Grafton,/m/0yr_6,,United States
Graham,/m/0ycwg,,United States
Graham,/m/0wylp,,United States
Graham,/m/010cds,,United States
Graham,/m/0rsxz,,United States
Grain Valley,/m/0ww95,,United States
Grainfield,/m/0t6ym,,United States
Grajewo,/m/022m_j,,Poland
Grambling,/m/0tlc9,,United States
Gramsh,/m/0gcqf6,,Albania
Granada,/m/0w6d6,,United States
Granada,/m/01n_7b,,Nicaragua
Granadero Baigorria,/m/07tmkf,,Argentina
Granbury,/m/01041f,,United States
Granby,/m/0wycn,,United States
Grand Baie,/m/056y_kl,,Mauritius
Grand Blanc,/m/0v5sv,,United States
Grand Bourg,/m/05f9n18,,Argentina
Grand Coulee,/m/010qm2,,United States
Grand Forks,/m/07yx2p,,Canada
Grand Forks,/m/0yp21,,United States
Grand Haven,/m/0vn9y,,United States
Grand Island,/m/0x71_,,United States
Grand Junction,/m/0rb_n,,United States
Grand Junction,/m/0szpt,,United States
Grand Junction,/m/013lg9,,United States
Grand Ledge,/m/013d_s,,United States
Grand Marais,/m/0vy3g,,United States
Grand Meadow,/m/0w7yc,,United States
Grand Mound,/m/0stkm,,United States
Grand Prairie,/m/013mbz,,United States
Grand Rapids,/m/0v9qg,,United States
Grand Rapids,/m/0w2fm,,United States
Grand River,/m/0sv0g,,United States
Grand Rivers,/m/0tgtt,,United States
Grand Saline,/m/010bc4,,United States
Grand Terrace,/m/0r4hh,,United States
Grand Tower,/m/0s8hq,,United States
Grand View,/m/0s2gj,,United States
Grand-Bassam,/m/03yjlh,,Ivory Coast
Grand-Lahou,/m/056krr,,Ivory Coast
Grand-Reng,/m/0f697r,,Belgium
Grand-Santi,/m/0g5sdm,,France
Grand-Zattry,/m/05p6s2y,,Ivory Coast
Grande Prairie,/m/01wp8d,,Canada
Grandfather Village,/m/0yd31,,United States
Grandfield,/m/0zbg9,,United States
Grandin,/m/013j62,,United States
Grandin,/m/0wt8s,,United States
Grandview,/m/0t0vs,,United States
Grandview,/m/0ww9j,,United States
Grandview,/m/0104xw,,United States
Grandview,/m/010w1q,,United States
Grandview Heights,/m/0yww2,,United States
Grandview Plaza,/m/0t6x7,,United States
Grandville,/m/0v9r7,,United States
Graneros,/m/04yf29s,,Chile
Grange Hill,/m/09rsvbk,,Jamaica
Grangemouth,/m/024l25,,United Kingdom
Granger,/m/010c2t,,United States
Granger,/m/0stv7,,United States
Granger,/m/010w21,,United States
Grangeville,/m/0s1w7,,United States
Granite,/m/0zcw0,,United States
Granite City,/m/0sc9x,,United States
Granite Falls,/m/0ydzt,,United States
Granite Falls,/m/013fhh,,United States
Granite Falls,/m/010tl3,,United States
Granite Quarry,/m/0ykfz,,United States
Granite Shoals,/m/0_z24,,United States
Granjeno,/m/0103c6,,United States
Grannis,/m/0qwgp,,United States
Grano,/m/0yqg6,,United States
Gransee,/m/0fd2b9,,Germany
Grant,/m/0x8nb,,United States
Grant,/m/0vg29,,United States
Grant,/m/0wmm8,,United States
Grant,/m/0t1rs,,United States
Grantown-on-Spey,/m/023r4f,,United Kingdom
Grants,/m/0xtn9,,United States
Grants Pass,/m/0zdkh,,United States
Grantsboro,/m/043qsg3,,United States
Grantsville,/m/010ggc,,United States
Grantville,/m/0rvl9,,United States
Granville,/m/0t378,,United States
Granville,/m/0ypj8,,United States
Granville,/m/072wgb,,France
Grapeland,/m/010459,,United States
Grapevine,/m/013mcd,,United States
Grass Valley,/m/0r27g,,United States
Grass Valley,/m/0zfpb,,United States
Grasston,/m/0w35r,,United States
Gratz,/m/0thnd,,United States
Gravataí,/m/08dx51,,Brazil
Gravette,/m/0qrp8,,United States
Gravisca,/m/0d99q4,,Italy
Gravity,/m/0t3p1,,United States
Gray,/m/0srlk,,United States
Gray,/m/0rxml,,United States
Grayling,/m/0qj45,,United States
Grayling,/m/0v4p3,,United States
Graymoor-Devondale,/m/0tfm3,,United States
Grayson,/m/0tdb9,,United States
Grayson,/m/0rwy6,,United States
Graysville,/m/01z2xqd,,United States
Grayville,/m/0s6pt,,United States
Graz,/m/0d1yn,,Austria
Gražiškiai,/m/0fp_bnj,,Lithuania
Great Bend,/m/0yqlf,,United States
Great Bend,/m/0t570,,United States
Great Falls,/m/0x1jc,,United States
Great Zimbabwe,/m/0184_j,,Zimbabwe
Greater Buenos Aires,/m/03387k,,Argentina
Greater Cochin,/m/0g9zgq6,,India
Greater Manaus,/m/09k7fd7,,Brazil
Greater Mexico City,/m/05ddtg,,Mexico
Greater Noida,/m/0cw9q2,,India
Greater Perth,/m/0ddhmmw,,Australia
Greater Rio de Janeiro,/m/03h3syr,,Brazil
Greater Sudbury,/m/01x42h,,Canada
Grebenau,/m/0drj4b,,Germany
Grebenstein,/m/0fd2cq,,Germany
Greding,/m/0fd2fl,,Germany
Greeley,/m/0rczx,,United States
Greeley,/m/0sv4y,,United States
Greeley,/m/0t4_r,,United States
Green,/m/0z22l,,United States
Green,/m/0t5wf,,United States
Green Bay,/m/01fscv,,United States
Green City,/m/0x0m0,,United States
Green Cove Springs,/m/0rk1g,,United States
Green Forest,/m/0qs12,,United States
Green Isle,/m/0whvd,,United States
Green Lake,/m/01ml27,,United States
Green Level,/m/0ycwt,,United States
Green Park,/m/0w_vz,,United States
Green Ridge,/m/0wz03,,United States
Green River,/m/013ncn,,United States
Green River,/m/011gm_,,United States
Green Spring,/m/0tfmg,,United States
Greenacres,/m/01zzf6_,,United States
Greenback,/m/0_vt6,,United States
Greenbelt,/m/0twq_,,United States
Greenbrier,/m/0_wl7,,United States
Greenbrier,/m/0qt19,,United States
Greenbush,/m/0wh2n,,United States
Greencastle,/m/0spnk,,United States
Greencastle,/m/0x0mc,,United States
Greendale,/m/0w_w9,,United States
Greendale,/m/0skty,,United States
Greene,/m/0ss9z,,United States
Greenevers,/m/0yg36,,United States
Greenfield,/m/01169f,,United States
Greenfield,/m/0slzs,,United States
Greenfield,/m/0s7g_,,United States
Greenfield,/m/0wv4m,,United States
Greenfield,/m/0_x9_,,United States
Greenfield,/m/0sr8x,,United States
Greenfield,/m/0w124,,United States
Greenfield,/m/0r1_h,,United States
Greenfield,/m/01m7t4,,United States
Greenhorn,/m/013kh1,,United States
Greenland,/m/0qxj2,,United States
Greenleaf,/m/01_5rw6,,United States
Greenleaf,/m/0tc8z,,United States
Greenock,/m/01z9j2,,United Kingdom
Greensboro,/m/0kcw2,,United States
Greensboro,/m/0q7k0,,United States
Greensboro,/m/0rwv1,,United States
Greensburg,/m/0_g_6,,United States
Greensburg,/m/0tdsk,,United States
Greensburg,/m/0skw_,,United States
Greensburg,/m/0t7yf,,United States
Greentop,/m/013gnd,,United States
Greenup,/m/0tdtm,,United States
Greenville,/m/0yjvm,,United States
Greenville,/m/0pqk_,,United States
Greenville,/m/0_lr1,,United States
Greenville,/m/0s30h,,United States
Greenville,/m/0212h3n,,United States
Greenville,/m/0yvyn,,United States
Greenville,/m/0st68,,United States
Greenville,/m/0thdv,,United States
Greenville,/m/0x0_1,,United States
Greenville,/m/0ws0h,,United States
Greenville,/m/0vfb5,,United States
Greenville,/m/0ry3f,,United States
Greenwald,/m/0wk6l,,United States
Greenwood,/m/01104q,,United States
Greenwood,/m/0crb5q,,Canada
Greenwood,/m/0_lwz,,United States
Greenwood,/m/0qx27,,United States
Greenwood,/m/0w138,,United States
Greenwood,/m/0xgpv,,United States
Greenwood,/m/0smr_,,United States
Greenwood,/m/0ww9w,,United States
Greenwood Village,/m/0r8v7,,United States
Greer,/m/013l25,,United States
Greers Ferry,/m/0qsb1,,United States
Gregorio de Laferrere,/m/0b6m226,,Argentina
Gregory,/m/0108k0,,United States
Gregory,/m/0_qk0,,United States
Greifswald,/m/0ykhp,,Germany
Greiz,/m/04ypjh,,Germany
Grenaa,/m/05xfh7,,Denmark
Grenada,/m/0wq0s,,United States
Grenchen,/m/0cfj8b,,Switzerland
Grenoble,/m/0df_c,,France
Grenola,/m/0t6l1,,United States
Grenora,/m/0ys9b,,United States
Grenville,/m/027zr63,,Grenada
Gresham,/m/0zfk6,,United States
Gretna,/m/01_gtnj,,United States
Gretna,/m/0x9bf,,United States
Gretna,/m/0rkqk,,United States
Greußen,/m/0fd2gn,,Germany
Greven,/m/08yp46,,Germany
Grevenbroich,/m/0bkqll,,Germany
Grevenmacher,/m/07np8r,,Luxembourg
Grevesmühlen,/m/0d1pwb,,Germany
Grey Eagle,/m/0wlff,,United States
Grey Forest,/m/0_y51,,United States
Gridley,/m/0t5_k,,United States
Gridley,/m/0qy6z,,United States
Griesheim,/m/05qj06,,Germany
Griffin,/m/0rz0h,,United States
Griffith,/m/0497ls,,Australia
Grifton,/m/013j2_,,United States
Griggsville,/m/0sfk_,,United States
Grigoriopol,/m/05y3rp,,Moldova
Grigoriopol,/m/05y3rp,,Transnistria
Grimes,/m/0stvl,,United States
Grimesland,/m/0yjvz,,United States
Grimma,/m/07x4xb,,Germany
Grimmen,/m/0dy9k6,,Germany
Grindavík,/m/033d38,,Iceland
Grinnell,/m/0t6yz,,United States
Grinnell,/m/0t2pc,,United States
Griswold,/m/0ssnz,,United States
Grobiņa,/m/07qrmj,,Latvia
Grodków,/m/07r26h,,Poland
Grodzisk Mazowiecki,/m/022b1w,,Poland
Grodzisk Wielkopolski,/m/02xxy1,,Poland
Groesbeck,/m/0105r7,,United States
Groitzsch,/m/0fd2nk,,Germany
Gronau,/m/0bfj3p,,Germany
Gronau (Leine),/m/0c740g,,Germany
Groningen,/m/0d8s8,,Netherlands
Grootfontein,/m/03snwv,,Namibia
Grossbreitenbach,/m/0fd33x,,Germany
Grosse Pointe,/m/0vrq8,,United States
Grosse Pointe Farms,/m/0vrqz,,United States
Grosse Pointe Park,/m/0vrr9,,United States
Grosse Pointe Shores,/m/013f37,,United States
Grosse Pointe Woods,/m/0vrrn,,United States
Grosuplje,/m/052d8m,,Slovenia
Groton,/m/0_pb1,,United States
Grove,/m/0z5k1,,United States
Grove City,/m/0ywwf,,United States
Grove City,/m/0w6_3,,United States
Groveland,/m/0rl_d,,United States
Groveport,/m/0ywws,,United States
Grover,/m/0yffr,,United States
Grover Beach,/m/0r5jt,,United States
Groves,/m/0104n5,,United States
Groveton,/m/010b1t,,United States
Grovetown,/m/0rvh5,,United States
Grozny,/m/011l4t,,Russia
Groß-Bieberau,/m/0fd30q,,Germany
Groß-Gerau,/m/04ypjx,,Germany
Groß-Umstadt,/m/044rsx,,Germany
Großalmerode,/m/0fd2yl,,Germany
Großbottwar,/m/0fd32h,,Germany
Großbreitenbach,/m/0fd33x,,Germany
Großenhain,/m/06vzj0,,Germany
Großgmain,/m/03chy3q,,Austria
Großräschen,/m/01j84b,,Germany
Großröhrsdorf,/m/0fd37t,,Germany
Großschirma,/m/0fd3d9,,Germany
Großschönau,/m/02vw_3l,,Germany
Grubbs,/m/0qtwk,,United States
Grubišno Polje,/m/02612qm,,Croatia
Grudziądz,/m/0jxd5,,Poland
Grudziądz,/m/0jxd5,,Kingdom of Poland
Gruetli-Laager,/m/0_v1_,,United States
Grumentum,/m/053y25,,Italy
Grundy Center,/m/0szsk,,United States
Gruver,/m/0sz8b,,United States
Gruver,/m/01029z,,United States
Grybów,/m/026d8mx,,Poland
Gryfice,/m/01zk8_,,Poland
Gryfino,/m/01zk86,,Poland
Gryfów Śląski,/m/08xl8g,,Poland
Grygla,/m/0w5x1,,United States
Gryneion,/m/0gg7f5w,,Turkey
Grzechotki,/m/05mzs8w,,Poland
Gräfenberg,/m/0fd1mb,,Germany
Gräfenhainichen,/m/0d4bgq,,Germany
Gräfenthal,/m/0fd27w,,Germany
Grójec,/m/067g6t,,Poland
Gröditz,/m/0fd2lt,,Germany
Gröningen,/m/03x7_m,,Germany
Grünberg,/m/04bsm0,,Germany
Grünhain-Beierfeld,/m/0fd3n8,,Germany
Grünsfeld,/m/0fd3qc,,Germany
Grünstadt,/m/0bqfvj,,Germany
Guabito,/m/03qnqr9,,Panama
Guacara,/m/047rjsc,,Venezuela
Guadalajara,/m/0jp26,GDL,Mexico
Guadalupe,/m/05lnkc,,Mexico
Guadalupe,/m/0pcv6hy,,Peru
Guadalupe,/m/0r5__,,United States
"Guadalupe, Baja California",/m/06w9fj,,Mexico
Guajará-Mirim,/m/0b7g4p,,Brazil
Gualdicciolo,/m/0fq1ypy,,San Marino
Gualeguay,/m/07x52_,,Argentina
Gualeguaychú,/m/07x565,,Argentina
Guanajay,/m/07ykhq,,Cuba
Guanajuato,/m/018nb8,,Mexico
Guanare,/m/07fm8g,,Venezuela
Guang'an,/m/0bf30s,,People's Republic of China
Guangfu Township,/m/05zps99,,Taiwan
Guangyuan,/m/07jnf4,,People's Republic of China
Guangzhou,/m/0393g,,People's Republic of China
Guangzhou Higher Education Mega Center,/m/0566p5d,,People's Republic of China
Guanshan Township,/m/02rx2y4,,Taiwan
Guantánamo,/m/01qh2d,,Cuba
Guanxi Township,/m/02r_3_4,,Taiwan
Guaraciaba,/m/04lj6yh,,Brazil
Guaranda,/m/06bmnm,,Ecuador
Guarapari,/m/02yn32,,Brazil
Guarapuava,/m/07xzyq,,Brazil
Guaratinguetá,/m/04077z,,Brazil
Guarenas,/m/0c6hsk,,Venezuela
Guarujá,/m/02rft4,,Brazil
Guarulhos,/m/0407d7,,Brazil
Guasdualito,/m/071str,,Venezuela
Guasipati,/m/076yy_y,,Venezuela
Guastatoya,/m/036pfm,,Guatemala
Guatemala City,/m/0346h,,Guatemala
Guatire,/m/0fy798,,Venezuela
Guayaquil,/m/01fknt,,Ecuador
Guayaramerín,/m/02895cv,,Bolivia
Guaíra,/m/040hb1,,Brazil
Guba,/m/04glsdp,,Azerbaijan
Gubadly,/m/04gg8sn,,Azerbaijan
Guben,/m/03454s,,Germany
Gubin,/m/03456_,,Poland
Gudensberg,/m/0dmly6,,Germany
Guelile,/m/0hq_j09,,Djibouti
Guelmim,/m/07fn0y,,Morocco
Guelph,/m/018dcy,,Canada
Guercif,/m/09rt_4g,,Morocco
Guernica,/m/03m67fw,,Argentina
Guernsey,/m/0t2pq,,United States
Guerstling,/m/03qdy1v,,France
Guider,/m/043mj1j,,Cameroon
Guigang,/m/0br63h,,People's Republic of China
Guiglo,/m/07fn6y,,Ivory Coast
Guihulngan,/m/05mhmb,,Philippines
Guilin,/m/01s9zp,,People's Republic of China
Guin,/m/0q94v,,United States
Guinguinéo,/m/03hkbtl,,Senegal
Guiping,/m/080krm8,,People's Republic of China
Guisa,/m/03cbh34,,Cuba
Guittena,/m/0bwm1q6,,Algeria
Guiyang,/m/01zxg8,,People's Republic of China
Gujar Khan,/m/082crn,,Pakistan
Gujranwala,/m/023lzj,,Pakistan
Gujrat,/m/020nqw,,Pakistan
Gukeng Township,/m/03tbsl,,Taiwan
Gulariya,/m/03wcj61,,Nepal
Gulbene,/m/01dn67,,Latvia
Gulf Breeze,/m/0rrpy,,United States
Gulf Shores,/m/0pgsv,,United States
Gulfport,/m/0wq3z,,United States
Gulfport,/m/0rq_p,,United States
"Gulistan, Balochistan",/m/0118wrpd,,Pakistan
Guliston,/m/02phnrn,,Uzbekistan
Gully,/m/0wdrg,,United States
Gulpashan,/m/0gf6t3,,Iran
Gulu City,/m/079z6d,,Uganda
Gumare,/m/09cw_k,,Botswana
Gumbranch,/m/0rxtf,,United States
Gumi,/m/03v98j,,South Korea
Gumla,/m/05kf7x,,India
Gummersbach,/m/055jmx,,Germany
Gun Barrel City,/m/0212knj,,United States
Guna,/m/07nm9b,,India
Gundelfingen an der Donau,/m/05lcxk,,Germany
Gundelsheim,/m/0fd3w9,,Germany
Gundeshapur,/m/03grx0,,Iran
Gungnae,/m/0g3yyk,,People's Republic of China
Gunja,/m/08r49h,,Croatia
Gunnison,/m/010g2x,,United States
Gunnison,/m/0rb8k,,United States
Gunpo,/m/03v6lz,,South Korea
Gunsan,/m/01w6gz,,South Korea
Gunter,/m/0101xp,,United States
Guntersville,/m/0q978,,United States
Guntown,/m/0wqv4,,United States
Guntur,/m/09gyqt,,India
Gunung Tua,/m/05213dh,,Indonesia
Gunungsitoli,/m/05pcf7,,Indonesia
Gunzenhausen,/m/0dn7x1,,Germany
Guosing Township,/m/07k7w5w,,Taiwan
Gura Humorului,/m/02tkfr,,Romania
Gura Humorului,/m/02tkfr,,Austria–Hungary
Gura Humorului,/m/02tkfr,,Austrian Empire
Gura Humorului,/m/02tkfr,,Habsburg monarchy
Gura Humorului,/m/02tkfr,,Principality of Moldavia
Gurdaspur,/m/073nfv,,India
Gurdon,/m/0qs46,,United States
Gurgaon,/m/03fymg,,India
Guri,/m/03v6md,,South Korea
Guriceel,/m/0gyx5cd,,Somalia
Gurjaani,/m/03c4k8q,,Georgia
Guryevsk,/m/026ksn3,,Russia
Gurúè,/m/04syrk,,Mozambique
Gusau,/m/077nsn,,Nigeria
Gusinje,/m/094kgj,,Montenegro
Gussignies,/m/03qfjqg,,France
Gustavus,/m/0qh31,,United States
Gustine,/m/0r1t3,,United States
Guthrie,/m/0z7bp,,United States
Guthrie,/m/0tj1h,,United States
Guthrie Center,/m/0szw9,,United States
Guttenberg,/m/0stbr,,United States
Guwahati,/m/03fxfy,,India
Guy,/m/0qt1n,,United States
Guymon,/m/0zbcj,,United States
Guyton,/m/0rw5b,,United States
Guyuan,/m/0h5sb4,,People's Republic of China
Guáimaro,/m/0c2tx4,,Cuba
Gué-d'Hossus,/m/03m8dmc,,France
Guéckédougou,/m/09dywk,,Guinea
Guédiawaye,/m/0ggy6l,,Senegal
"Guérin-Kouka, Dankpen",/m/027bv93,,Togo
Gwacheon,/m/03v6mt,,South Korea
Gwadar,/m/02d41m,,Pakistan
Gwalior,/m/0196_h,,India
Gwanda,/m/077l7c,,Zimbabwe
Gwanggyo New Town,/m/0nbd7ym,,South Korea
Gwangju,/m/03s71p,,South Korea
Gwangju,/m/01vsj4,,South Korea
Gwangmyeong,/m/03v6n6,,South Korea
Gwangyang,/m/022ztn,,South Korea
Gweru,/m/03716t,,Zimbabwe
Gwinner,/m/0yrb5,,United States
Gyeongju,/m/02716j,,South Korea
Gyeongsan,/m/03v97t,,South Korea
Gyeryong,/m/04sfms,,South Korea
Gynaecopolis,/m/0nb34jx,,Egypt
Gyomaendrőd,/m/0b7rf7,,Hungary
Gypsum,/m/0tbgn,,United States
Gyueshevo,/m/02qtyh0,,Bulgaria
Gyula,/m/053rm1,,Hungary
Gyumri,/m/058b5j,,Armenia
Gyzylarbat,/m/0c_v33,,Turkmenistan
Gyál,/m/02rd076,,Hungary
Gyömrő,/m/02rd0gs,,Hungary
Gyöngyös,/m/060233,,Hungary
Gyönk,/m/0g59k1p,,Hungary
Győr,/m/03k3fk,,Hungary
Gárdony,/m/0dhkq9,,Hungary
Gómez Palacio,/m/01gn5_,,Mexico
Góra,/m/030_ps,,Poland
Góra Kalwaria,/m/038hkk,,Poland
Górowo Iławeckie,/m/02895s7,,Poland
Górzno,/m/02plxg3,,Poland
Göd,/m/042812,,Hungary
Gödöllő,/m/01c0wb,,Hungary
Gölcük,/m/0bj7qr,,Turkey
Gönc,/m/05njtm,,Hungary
Göppingen,/m/01759x,,Germany
Göreme,/m/058fd8,,Turkey
Görlitz,/m/01bdwr,,Germany
Göttingen,/m/0bj40,,Germany
Göytəpə,/m/04gjl2v,,Azerbaijan
Gößnitz,/m/0fd19k,,Germany
Güglingen,/m/0fd3sg,,Germany
Güigüe,/m/04fz_zg,,Venezuela
Güines,/m/0dn34k,,Cuba
Güira de Melena,/m/0g8pd1,,Cuba
Gümüşhane,/m/07pk19,,Turkey
Günzburg,/m/04rf46,,Germany
Gürbulak,/m/0fwj7m,,Turkey
Güsten,/m/0cwydr,,Germany
Güstrow,/m/010rdb,,Germany
Gütersloh,/m/04qgxp,,Germany
Gützkow,/m/0fd40h,,Germany
Güzelyurt,/m/0bj85l,,Turkey
Găești,/m/05hlw7,,Romania
Gătaia,/m/02rc47g,,Romania
Gąbin,/m/052h_n,,Poland
"Gębice, Kuyavian-Pomeranian Voivodeship",/m/04f67d_,,Poland
Głogów,/m/01vn4w,,Poland
Głogów Małopolski,/m/027wrmq,,Poland
Głogówek,/m/0kw713,,Poland
Głowno,/m/0cwbyq,,Poland
Głubczyce,/m/07_nw6,,Poland
Głuchołazy,/m/0cwbl3,,Poland
Głuszyca,/m/02plthx,,Poland
G‘uzor,/m/0g1w_k,,Uzbekistan
Ha'il,/m/07g1tg,,Saudi Arabia
Haan,/m/03z0nc,,Germany
Haapsalu,/m/021cp8,,Estonia
Haar,/m/0dn078,,Germany
Haarlem,/m/0h095,,Netherlands
Habikino,/m/01wnb2,,Japan
Habra,/m/08sfv2,,India
